group,presetId,candidate,directionClass,technique,legal,netClearance,firstLandingX,secondLandingX,firstLandingZ,secondLandingZ,outcome,success,landingX,outOmegaY,inOmegaY,retentionY,fallbackSolver
G5,serve_contact_sidebackspin_004,,,push,false,,,,,,,true,0.4532218861897322,,-125.66,0,
G5,serve_contact_sidebackspin_004,,,push,false,,,,,,,true,0.3246028691559885,-130.15098567956696,-125.66,1.0357391825526576,
G5,serve_contact_sidebackspin_004,,,push,false,,,,,,,true,0.35179417387368195,-121.97867045789957,-125.66,0.9707040462987392,
G5,serve_contact_sidebackspin_004,,,push,false,,,,,,,true,0.3571281431200328,-120.70504459827012,-125.66,0.9605685548167286,
G5,serve_contact_sidebackspin_004,,,push,false,,,,,,,true,0.21689924644323036,,-125.66,0,
G5,serve_contact_sidebackspin_004,,,push,false,,,,,,,true,0.3582613702412229,-121.7149820102353,-125.66,0.9686056184166426,
G5,serve_contact_sidebackspin_004,,,push,false,,,,,,,true,0.3882813377620362,-88.13270013468887,-125.66,0.7013584285746369,
G5,serve_contact_sidebackspin_004,,,push,false,,,,,,,true,0.3804340824941205,-38.68255786598202,0,,
G5,serve_contact_sidebackspin_004,,,push,false,,,,,,,true,0.44562185391065384,-1.5432700273320437,0,,
G5,serve_contact_sidebackspin_004,,,push,false,,,,,,,true,0.5860260295391416,,0,,
G5,serve_contact_sidebackspin_004,,,push,false,,,,,,,true,0.4419418230830846,-4.842033832420231,0,,
G5,serve_contact_sidebackspin_004,,,push,false,,,,,,,true,0.45684038262420784,-0.14010040470299323,0,,
G5,serve_contact_sidebackspin_004,,,push,false,,,,,,,true,0.4748185428128421,4.832166600960023,0,,
G5,serve_contact_sidebackspin_004,,,push,false,,,,,,,true,0.3565128323859999,,0,,
G5,serve_contact_sidebackspin_004,,,push,false,,,,,,,true,0.46501417137079276,0.7355104170961031,0,,
G5,serve_contact_sidebackspin_004,,,push,false,,,,,,,true,0.4957137518835436,36.07850095726317,0,,
G5,serve_contact_sidebackspin_004,,,push,false,0.1672658053320929,,,,,,true,-0.1622981152933602,-95.91430976660004,125.66,-0.7632843368343152,
G5,serve_contact_sidebackspin_004,,,push,false,0.1165744277650741,,,,,,true,0.5256917951327922,22.536375413572184,125.66,0.17934406663673552,
G5,serve_contact_sidebackspin_004,,,push,false,0.13377956248407885,,,,,,false,,144.71454256973266,125.66,1.1516357040405274,
G5,serve_contact_sidebackspin_004,,,push,false,0.15920255985178378,,,,,,true,-0.13459206440914992,-96.68728623507899,125.66,-0.7694356695454321,
G5,serve_contact_sidebackspin_004,,,push,false,0.11752655744443141,,,,,,true,0.550636916373499,21.62184646154234,125.66,0.17206626182987697,
G5,serve_contact_sidebackspin_004,,,push,false,0.1443087848773753,,,,,,false,,143.76180864670107,125.66,1.1440538647676355,
G5,serve_contact_sidebackspin_004,,,push,false,0.1473948144185856,,,,,,true,-0.1046075012150061,-97.56586788879231,125.66,-0.7764274064045227,
G5,serve_contact_sidebackspin_004,,,push,false,0.11515694078148819,,,,,,true,0.576529555055212,20.655043611858854,125.66,0.16437246229395874,
G5,serve_contact_sidebackspin_004,,,push,false,0.15129967292113278,,,,,,false,,142.81143823680776,125.66,1.136490834289414,
G5,serve_contact_sidebackspin_003,,,push,false,0.06366670336611147,,,,,,false,,-133.54447507214837,-125.66,1.062744509566675,
G5,serve_contact_sidebackspin_003,,,push,false,0.03804147102509614,,,,,,true,-0.5156061325643025,-18.185504710119865,-125.66,0.14471991652172422,
G5,serve_contact_sidebackspin_003,,,push,false,0.04942821431773037,,,,,,true,-0.38231138798333086,8.311149259470843,-125.66,-0.06613997500772596,
G5,serve_contact_sidebackspin_003,,,push,false,0.047682491742817024,,,,,,false,,-137.1666163760795,-125.66,1.0915694443425077,
G5,serve_contact_sidebackspin_003,,,push,false,0.044385149476368735,,,,,,true,-0.4584602823977307,-21.67756152740721,-125.66,0.17250964131312438,
G5,serve_contact_sidebackspin_003,,,push,false,0.08364069787157602,,,,,,true,-0.2522825971822854,17.34816115777283,-125.66,-0.13805635172507424,
G5,serve_contact_sidebackspin_003,,,push,false,0.021256770004791536,,,,,,false,,-140.7063393288455,-125.66,1.119738495375183,
G5,serve_contact_sidebackspin_003,,,push,false,0.0434740346555208,,,,,,true,-0.4023651572083643,-24.750171819878304,-125.66,0.19696141827055788,
G5,serve_contact_sidebackspin_003,,,push,false,0.10086587938559999,,,,,,true,-0.10901713048632633,27.081006715411732,-125.66,-0.2155101600780816,
G5,serve_contact_sidebackspin_003,,,push,false,0.08902995934023361,,,,,,false,,-85.87493311023817,0,,
G5,serve_contact_sidebackspin_003,,,push,false,0.04715255318113931,,,,,,true,-0.4540139716243114,32.15099147910222,0,,
G5,serve_contact_sidebackspin_003,,,push,false,0.023207062446014226,,,,,,true,0.06759510618472532,143.98267219891764,0,,
G5,serve_contact_sidebackspin_003,,,push,false,0.06875905119688952,,,,,,false,,-89.38986764841367,0,,
G5,serve_contact_sidebackspin_003,,,push,false,0.054522186209880696,,,,,,true,-0.3909529035849498,28.273188787434524,0,,
G5,serve_contact_sidebackspin_003,,,push,false,0.06325867208451386,,,,,,true,0.14808936583689833,141.89535115350077,0,,
G5,serve_contact_sidebackspin_003,,,push,false,0.03546570093585122,,,,,,false,,-93.30112548778949,0,,
G5,serve_contact_sidebackspin_003,,,push,false,0.052431466091433454,,,,,,true,-0.32419298243235306,24.30793541561745,0,,
G5,serve_contact_sidebackspin_003,,,push,false,0.08735182272678688,,,,,,true,0.23110000401934336,139.32784996199092,0,,
G5,serve_contact_sidebackspin_003,,,push,false,,,,,,,false,,-41.99662429255766,125.66,-0.33420837412508086,
G5,serve_contact_sidebackspin_003,,,push,false,,,,,,,true,-0.3406946909072081,76.89422230280951,125.66,0.6119228259017151,
G5,serve_contact_sidebackspin_003,,,push,false,,,,,,,true,0.17877420179755082,201.62874952992516,125.66,1.6045579303670632,
G5,serve_contact_sidebackspin_003,,,push,false,,,,,,,false,,-43.228898769719265,125.66,-0.3440147920557,
G5,serve_contact_sidebackspin_003,,,push,false,,,,,,,false,,72.82803184210873,125.66,0.5795641559932256,
G5,serve_contact_sidebackspin_003,,,push,false,,,,,,,false,,197.56951117525307,125.66,1.5722545851922096,
G5,serve_contact_sidebackspin_003,,,push,false,,,,,,,false,,-39.81670077911047,125.66,-0.3168605823580333,
G5,serve_contact_sidebackspin_003,,,push,false,,,,,,,false,,68.27404158385343,125.66,0.5433235841465338,
G5,serve_contact_sidebackspin_003,,,push,false,,,,,,,false,,193.18682109477706,125.66,1.537377217052181,
G5,serve_contact_sidespin_002,,,push,false,0.6649163346109451,,,,,,false,,-163.53285690019658,-125.66,1.301391508039126,
G5,serve_contact_sidespin_002,,,push,false,0.6553226236584954,,,,,,false,,-40.64942870700153,-125.66,0.3234874160990095,
G5,serve_contact_sidespin_002,,,push,false,0.6893654175174605,,,,,,false,,79.47749277874473,-125.66,-0.6324804454778349,
G5,serve_contact_sidespin_002,,,push,false,0.6634408893483187,,,,,,false,,-163.83107689716968,-125.66,1.303764737364075,
G5,serve_contact_sidespin_002,,,push,false,0.6560752540328533,,,,,,false,,-40.95518565919623,-125.66,0.32592062437686004,
G5,serve_contact_sidespin_002,,,push,false,0.6922929850712171,,,,,,false,,79.1841228073837,-125.66,-0.6301458125687068,
G5,serve_contact_sidespin_002,,,push,false,0.6606327695195938,,,,,,false,,-164.12812123619182,-125.66,1.306128610824382,
G5,serve_contact_sidespin_002,,,push,false,0.6555377951545917,,,,,,false,,-41.240476825755955,-125.66,0.3281909663039627,
G5,serve_contact_sidespin_002,,,push,false,0.6938458998116132,,,,,,false,,78.93049386166886,-125.66,-0.6281274380206021,
G5,serve_contact_sidespin_002,,,push,false,0.678973170535284,,,,,,false,,-131.59314283941026,0,,
G5,serve_contact_sidespin_002,,,push,false,0.6604731813765058,,,,,,false,,-9.369409873742448,0,,
G5,serve_contact_sidespin_002,,,push,false,0.6855644457483824,,,,,,false,,113.17385127250789,0,,
G5,serve_contact_sidespin_002,,,push,false,0.6777558357265899,,,,,,false,,-131.8188462521708,0,,
G5,serve_contact_sidespin_002,,,push,false,0.6609589578596123,,,,,,false,,-9.609114172897492,0,,
G5,serve_contact_sidespin_002,,,push,false,0.6877737814383503,,,,,,false,,112.9310432260466,0,,
G5,serve_contact_sidespin_002,,,push,false,0.6754816701500469,,,,,,false,,-132.05887159076138,0,,
G5,serve_contact_sidespin_002,,,push,false,0.660424323090323,,,,,,false,,-9.847796718612614,0,,
G5,serve_contact_sidespin_002,,,push,false,0.6889208271406978,,,,,,false,,112.70471082886911,0,,
G5,serve_contact_sidespin_002,,,push,false,0.6606855823803658,,,,,,false,,-96.43830402107606,125.66,-0.7674542736039796,
G5,serve_contact_sidespin_002,,,push,false,0.6308545725804425,,,,,,false,,22.727993849385296,125.66,0.1808689626721733,
G5,serve_contact_sidespin_002,,,push,false,0.6453817587467762,,,,,,false,,145.36234611656198,125.66,1.1567909129123188,
G5,serve_contact_sidespin_002,,,push,false,0.6581847082567532,,,,,,false,,-96.78490117921355,125.66,-0.7702124874997099,
G5,serve_contact_sidespin_002,,,push,false,0.6315140274844043,,,,,,false,,22.321413473084423,125.66,0.17763340341464606,
G5,serve_contact_sidespin_002,,,push,false,0.6493637985747899,,,,,,false,,144.93575615527476,125.66,1.153396117740528,
G5,serve_contact_sidespin_002,,,push,false,0.653734260695391,,,,,,false,,-97.1858613689585,125.66,-0.7734033214145989,
G5,serve_contact_sidespin_002,,,push,false,0.6303476831572471,,,,,,false,,21.888558802242994,125.66,0.1741887537978911,
G5,serve_contact_sidespin_002,,,push,false,0.6514778222823124,,,,,,false,,144.5108788758169,125.66,1.1500149520596603,
G5,serve_contact_sidespin_020,,,push,false,0.28831572240012016,,,,,,false,,-131.85851850029923,-125.66,1.0493276977582304,
G5,serve_contact_sidespin_020,,,push,false,0.26113681360701724,,,,,,true,-0.5086624515276653,-15.725958828998419,-125.66,0.12514689502624876,
G5,serve_contact_sidespin_020,,,push,false,0.20716284609611313,,,,,,true,-0.30966576239692967,16.266844797524165,-125.66,-0.1294512557498342,
G5,serve_contact_sidespin_020,,,push,false,0.27622948954259574,,,,,,false,,-134.36304814105836,-125.66,1.0692586991967084,
G5,serve_contact_sidespin_020,,,push,false,0.26867291809845295,,,,,,true,-0.41558448969082556,-18.15588284826101,-125.66,0.1444841862825164,
G5,serve_contact_sidespin_020,,,push,false,0.25204922932978946,,,,,,true,-0.1237024165970294,26.290823994988052,-125.66,-0.20922190032618218,
G5,serve_contact_sidespin_020,,,push,false,0.2508863310033066,,,,,,false,,-136.79698902707278,-125.66,1.0886279566057042,
G5,serve_contact_sidespin_020,,,push,false,0.2670416113826012,,,,,,true,-0.32278806703346574,-20.191334632474017,-125.66,0.16068227464964202,
G5,serve_contact_sidespin_020,,,push,false,0.27563588128433747,,,,,,true,0.08361202331157264,37.04743135833574,-125.66,-0.2948227865536825,
G5,serve_contact_sidespin_020,,,push,false,0.3506027774331274,,,,,,false,,-85.16769656233565,0,,
G5,serve_contact_sidespin_020,,,push,false,0.3115084169717318,,,,,,true,-0.6199043915840811,33.39131498406107,0,,
G5,serve_contact_sidespin_020,,,push,false,0.28087577340617476,,,,,,true,0.16964621777563196,147.00912922962746,0,,
G5,serve_contact_sidespin_020,,,push,false,0.3346368890731274,,,,,,false,,-87.67763673941658,0,,
G5,serve_contact_sidespin_020,,,push,false,0.3189500125933554,,,,,,true,-0.5157764085348586,30.60226744108487,0,,
G5,serve_contact_sidespin_020,,,push,false,0.32008830151641676,,,,,,true,0.27539727591296326,145.30184638806327,0,,
G5,serve_contact_sidespin_020,,,push,false,0.30282432930341574,,,,,,false,,-90.59721730357136,0,,
G5,serve_contact_sidespin_020,,,push,false,0.3150052898093826,,,,,,true,-0.4072996801692633,27.714885645593476,0,,
G5,serve_contact_sidespin_020,,,push,false,0.33912598588505494,,,,,,true,0.3888573113443736,143.46442909387926,0,,
G5,serve_contact_sidespin_020,,,push,false,0.38086826891705006,,,,,,false,,-37.97969965824419,125.66,-0.30224176076909276,
G5,serve_contact_sidespin_020,,,push,false,0.3322335115246692,,,,,,false,,76.63738837037508,125.66,0.6098789461274478,
G5,serve_contact_sidespin_020,,,push,false,0.2938459800987677,,,,,,true,0.07977955486302533,195.91290297430155,125.66,1.5590713271868657,
G5,serve_contact_sidespin_020,,,push,false,0.3615906391200173,,,,,,false,,-39.38027276654563,125.66,-0.3133874961526789,
G5,serve_contact_sidespin_020,,,push,false,0.3389660440291492,,,,,,true,-0.6752907658360493,73.90762018432731,125.66,0.5881555004323358,
G5,serve_contact_sidespin_020,,,push,false,0.33529145218697176,,,,,,true,0.15511921837239928,193.0780129177249,125.66,1.5365113235534371,
G5,serve_contact_sidespin_020,,,push,false,0.32428344903005424,,,,,,false,,-41.01436263606266,125.66,-0.32639155368504424,
G5,serve_contact_sidespin_020,,,push,false,0.33304659810371573,,,,,,true,-0.556234905486053,70.60654956359517,125.66,0.5618856403278304,
G5,serve_contact_sidespin_020,,,push,false,0.35497651131083996,,,,,,true,0.24436031540558553,189.9881833836359,125.66,1.5119225161836378,
G5,serve_contact_backspin_005,,,push,false,,,,,,,false,,-140.40927765763718,-125.66,1.1173744839856532,
G5,serve_contact_backspin_005,,,push,false,,,,,,,true,-0.01213810243474151,-16.800323018614264,-125.66,0.1336966657537344,
G5,serve_contact_backspin_005,,,push,false,,,,,,,true,0.1601313482321485,21.210949316423033,-125.66,-0.16879634980441693,
G5,serve_contact_backspin_005,,,push,false,,,,,,,true,-0.4214195035004925,-144.40288948642902,-125.66,1.1491555744582924,
G5,serve_contact_backspin_005,,,push,false,,,,,,,true,0.04191093226273197,-20.599216804143104,-125.66,0.16392819357108948,
G5,serve_contact_backspin_005,,,push,false,,,,,,,false,,30.570128574930973,-125.66,-0.24327652852881565,
G5,serve_contact_backspin_005,,,push,false,,,,,,,true,-0.36408698193420713,-148.3174469067818,-125.66,1.1803075513829526,
G5,serve_contact_backspin_005,,,push,false,,,,,,,true,0.09462365878604172,-24.167722299570045,-125.66,0.19232629555602454,
G5,serve_contact_backspin_005,,,push,false,,,,,,,false,,40.63315759294888,-125.66,-0.32335793086860487,
G5,serve_contact_backspin_005,,,push,false,0.08905672277247756,,,,,,false,,-86.94512624754718,0,,
G5,serve_contact_backspin_005,,,push,false,0.05232971741740844,,,,,,true,-0.4172156342360951,30.836147200355082,0,,
G5,serve_contact_backspin_005,,,push,false,0.031355475592806714,,,,,,true,0.09432162606420372,141.4102641233939,0,,
G5,serve_contact_backspin_005,,,push,false,0.07081184263175888,,,,,,false,,-90.35273078138275,0,,
G5,serve_contact_backspin_005,,,push,false,0.05880488887466695,,,,,,true,-0.3563713151585637,27.035176023989244,0,,
G5,serve_contact_backspin_005,,,push,false,0.06684080620986399,,,,,,true,0.17598531152195135,140.0303940673217,0,,
G5,serve_contact_backspin_005,,,push,false,0.040553803256028864,,,,,,false,,-94.14732064309477,0,,
G5,serve_contact_backspin_005,,,push,false,0.0566503818808195,,,,,,true,-0.29208119866753507,23.149823190439058,0,,
G5,serve_contact_backspin_005,,,push,false,0.0880107972274845,,,,,,true,0.25854712845205735,137.7483962327795,0,,
G5,serve_contact_backspin_005,,,push,false,0.10816107480916337,,,,,,false,,-35.89190845660036,125.66,-0.2856271562677094,
G5,serve_contact_backspin_005,,,push,false,0.055916274322736714,,,,,,true,-0.4100526272419898,75.72721927577967,125.66,0.6026358369869463,
G5,serve_contact_backspin_005,,,push,false,0.020838190162205783,,,,,,true,0.16596999045722458,194.22629269466265,125.66,1.5456493131836913,
G5,serve_contact_backspin_005,,,push,false,0.08816513739281773,,,,,,false,,-35.140069807877815,125.66,-0.27964403794268516,
G5,serve_contact_backspin_005,,,push,false,0.06271502355361658,,,,,,true,-0.3457413536542535,72.06035161550602,125.66,0.5734549706788638,
G5,serve_contact_backspin_005,,,push,false,0.06336085059940633,,,,,,true,0.22100603685809056,190.44250715840593,125.66,1.5155380165399168,
G5,serve_contact_backspin_005,,,push,false,0.05653747553655164,,,,,,true,-0.7568382810149875,-28.91885437704801,125.66,-0.23013571842311006,
G5,serve_contact_backspin_005,,,push,false,0.059563880412494385,,,,,,true,-0.27260253858137184,67.80372739837327,125.66,0.5395808323919566,
G5,serve_contact_backspin_005,,,push,false,0.08865492759702198,,,,,,true,0.28536093537367596,186.40392221976057,125.66,1.4833990308750642,
G5,serve_contact_nospin_004,,,push,false,0.6700344563573005,,,,,,false,,-163.56874467524074,-125.66,1.3016771023017726,
G5,serve_contact_nospin_004,,,push,false,0.661616587291484,,,,,,false,,-40.66458272191258,-125.66,0.3236080114747142,
G5,serve_contact_nospin_004,,,push,false,0.6978727567829978,,,,,,false,,79.52640642161066,-125.66,-0.632869699360263,
G5,serve_contact_nospin_004,,,push,false,0.6695410635617135,,,,,,false,,-163.66526960814363,-125.66,1.3024452459664462,
G5,serve_contact_nospin_004,,,push,false,0.6618581583842226,,,,,,false,,-40.7635462148314,-125.66,0.32439556115574886,
G5,serve_contact_nospin_004,,,push,false,0.6988294697609935,,,,,,false,,79.43121591296932,-125.66,-0.6321121750196508,
G5,serve_contact_nospin_004,,,push,false,0.6686303284366825,,,,,,false,,-163.76150267930623,-125.66,1.3032110670006862,
G5,serve_contact_nospin_004,,,push,false,0.6616855164675971,,,,,,false,,-40.85594301083686,-125.66,0.3251308531818945,
G5,serve_contact_nospin_004,,,push,false,0.6993465496561714,,,,,,false,,79.34884567605212,-125.66,-0.6314566741688057,
G5,serve_contact_nospin_004,,,push,false,0.6843155386299232,,,,,,false,,-131.89008125102615,0,,
G5,serve_contact_nospin_004,,,push,false,0.6668595059545875,,,,,,false,,-9.647423562982915,0,,
G5,serve_contact_nospin_004,,,push,false,0.694112356803244,,,,,,false,,112.92367727443711,0,,
G5,serve_contact_nospin_004,,,push,false,0.6841464265232368,,,,,,false,,-131.92086468951436,0,,
G5,serve_contact_nospin_004,,,push,false,0.6669260021747537,,,,,,false,,-9.680114308161498,0,,
G5,serve_contact_nospin_004,,,push,false,0.6944152920849714,,,,,,false,,112.89056105370747,0,,
G5,serve_contact_nospin_004,,,push,false,0.6838330839859613,,,,,,false,,-131.95363145539994,0,,
G5,serve_contact_nospin_004,,,push,false,0.6668531435561772,,,,,,false,,-9.71266891570756,0,,
G5,serve_contact_nospin_004,,,push,false,0.6945709108031995,,,,,,false,,112.85969031557084,0,,
G5,serve_contact_nospin_004,,,push,false,0.6654796527168453,,,,,,false,,-96.98953793873261,125.66,-0.7718409831189926,
G5,serve_contact_nospin_004,,,push,false,0.6365170330857454,,,,,,false,,22.214307698449705,125.66,0.17678105760345142,
G5,serve_contact_nospin_004,,,push,false,0.6531002065606312,,,,,,false,,144.8640215855126,125.66,1.152825255335927,
G5,serve_contact_nospin_004,,,push,false,0.6640735968089412,,,,,,false,,-97.18098795794019,125.66,-0.7733645388981394,
G5,serve_contact_nospin_004,,,push,false,0.6368738009969689,,,,,,false,,21.990255532784566,125.66,0.17499805453433526,
G5,serve_contact_nospin_004,,,push,false,0.6553159699734546,,,,,,false,,144.62894056573333,125.66,1.1509544848458804,
G5,serve_contact_nospin_004,,,push,false,0.661596419045067,,,,,,false,,-97.40251144831899,125.66,-0.7751274188152076,
G5,serve_contact_nospin_004,,,push,false,0.6362330860086626,,,,,,false,,21.75188201295665,125.66,0.17310108238864116,
G5,serve_contact_nospin_004,,,push,false,0.656515528559633,,,,,,false,,144.3950113213943,125.66,1.149092880163889,
G6,serve_contact_sidebackspin_004,,correct,push,false,0.11752655744443141,,,,,success,true,0.550636916373499,21.62184646154234,125.66,0.17206626182987697,
G6,serve_contact_sidebackspin_004,,wrong,push,false,0.11752655744443141,,,,,success,true,0.550636916373499,21.62184646154234,125.66,0.17206626182987697,
G6,serve_contact_sidebackspin_004,,none,push,false,0.11752655744443141,,,,,success,true,0.550636916373499,21.62184646154234,125.66,0.17206626182987697,
G6,serve_contact_sidebackspin_003,,wrong,push,false,0.04215480842386832,,,,,success,true,-0.4767029865656811,-33.76929588701266,-150.8,0.22393432285817413,
G6,serve_contact_sidebackspin_003,,correct,push,false,0.04215480842386832,,,,,success,true,-0.4767029865656811,-33.76929588701266,-150.8,0.22393432285817413,
G6,serve_contact_sidebackspin_003,,none,push,false,0.04215480842386832,,,,,success,true,-0.4767029865656811,-33.76929588701266,-150.8,0.22393432285817413,
G6,serve_contact_sidespin_002,,wrong,push,false,0.6315140274844043,,,,,no_landing,false,,22.321413473084423,125.66,0.17763340341464606,
G6,serve_contact_sidespin_002,,correct,push,false,0.6315140274844043,,,,,no_landing,false,,22.321413473084423,125.66,0.17763340341464606,
G6,serve_contact_sidespin_002,,none,push,false,0.6315140274844043,,,,,no_landing,false,,22.321413473084423,125.66,0.17763340341464606,
G6,serve_contact_sidespin_020,,wrong,push,false,0.2558814576396574,,,,,success,true,-0.4050723610919996,-29.713331508023916,-150.8,0.19703800734763868,
G6,serve_contact_sidespin_020,,correct,push,false,0.2558814576396574,,,,,success,true,-0.4050723610919996,-29.713331508023916,-150.8,0.19703800734763868,
G6,serve_contact_sidespin_020,,none,push,false,0.2558814576396574,,,,,success,true,-0.4050723610919996,-29.713331508023916,-150.8,0.19703800734763868,
G6,serve_contact_backspin_005,,wrong,push,false,0.05880488887466695,,,,,success,true,-0.3563713151585637,27.035176023989244,0,,
G6,serve_contact_backspin_005,,correct,push,false,0.05880488887466695,,,,,success,true,-0.3563713151585637,27.035176023989244,0,,
G6,serve_contact_backspin_005,,none,push,false,0.05880488887466695,,,,,success,true,-0.3563713151585637,27.035176023989244,0,,
G6,serve_contact_nospin_004,,wrong,push,false,0.6669260021747537,,,,,no_landing,false,,-9.680114308161498,0,,
G6,serve_contact_nospin_004,,correct,push,false,0.6669260021747537,,,,,no_landing,false,,-9.680114308161498,0,,
G6,serve_contact_nospin_004,,none,push,false,0.6669260021747537,,,,,no_landing,false,,-9.680114308161498,0,,
G6,serve_contact_sidebackspin_004,,correct,push,false,0.1222759743672669,,,,,no_landing,false,,82.50451038579237,125.66,0.6565693966719113,
G6,serve_contact_sidebackspin_004,,wrong,push,false,0.1305360056077004,,,,,success,true,0.2067004377549086,-38.42761512507274,125.66,-0.30580626392704713,
G6,serve_contact_sidebackspin_004,,none,push,false,0.11752655744443141,,,,,success,true,0.550636916373499,21.62184646154234,125.66,0.17206626182987697,
G6,serve_contact_sidebackspin_003,,wrong,push,false,0.04040678910295936,,,,,success,true,-0.7233552995651944,-89.05847333072062,-150.8,0.5905734305750704,
G6,serve_contact_sidebackspin_003,,correct,push,false,0.06442268803032403,,,,,success,true,-0.37365627883095787,-14.324364786031305,-150.8,0.09498915640604313,
G6,serve_contact_sidebackspin_003,,none,push,false,0.04215480842386832,,,,,success,true,-0.4767029865656811,-33.76929588701266,-150.8,0.22393432285817413,
G6,serve_contact_sidespin_002,,wrong,push,false,0.6400219461393969,,,,,no_landing,false,,-37.98707044476996,125.66,-0.3023004173545278,
G6,serve_contact_sidespin_002,,correct,push,false,0.6348201932295944,,,,,no_landing,false,,83.39201823110369,125.66,0.6636321680017802,
G6,serve_contact_sidespin_002,,none,push,false,0.6315140274844043,,,,,no_landing,false,,22.321413473084423,125.66,0.17763340341464606,
G6,serve_contact_sidespin_020,,wrong,push,false,0.25790043069747537,,,,,no_landing,false,,-85.72176567818559,-150.8,0.5684467220038831,
G6,serve_contact_sidespin_020,,correct,push,false,0.24648201853258678,,,,,success,true,-0.23849547874541552,-4.2228348561733995,-150.8,0.028002883661627315,
G6,serve_contact_sidespin_020,,none,push,false,0.2558814576396574,,,,,success,true,-0.4050723610919996,-29.713331508023916,-150.8,0.19703800734763868,
G6,serve_contact_backspin_005,,wrong,push,false,0.06251895784688022,,,,,success,true,-0.6377419338942122,-32.10692411460282,0,,
G6,serve_contact_backspin_005,,correct,push,false,0.06002502078467109,,,,,success,true,-0.08349984142508232,85.43007060279207,0,,
G6,serve_contact_backspin_005,,none,push,false,0.05880488887466695,,,,,success,true,-0.3563713151585637,27.035176023989244,0,,
G6,serve_contact_nospin_004,,wrong,push,false,0.6702135569795388,,,,,no_landing,false,,-71.09951492137769,0,,
G6,serve_contact_nospin_004,,correct,push,false,0.6755067568467178,,,,,no_landing,false,,51.862599389226595,0,,
G6,serve_contact_nospin_004,,none,push,false,0.6669260021747537,,,,,no_landing,false,,-9.680114308161498,0,,
G6,serve_contact_sidebackspin_004,,correct,push,false,0.1443087848773753,,,,,no_landing,false,,143.76180864670107,125.66,1.1440538647676355,
G6,serve_contact_sidebackspin_004,,wrong,push,false,0.15920255985178378,,,,,success,true,-0.13459206440914992,-96.68728623507899,125.66,-0.7694356695454321,
G6,serve_contact_sidebackspin_004,,none,push,false,0.11752655744443141,,,,,success,true,0.550636916373499,21.62184646154234,125.66,0.17206626182987697,
G6,serve_contact_sidebackspin_003,,wrong,push,false,0.04309236020921381,,,,,no_landing,false,,-147.27415547211186,-150.8,0.9766190681174526,
G6,serve_contact_sidebackspin_003,,correct,push,false,0.08386196248945843,,,,,success,true,-0.34993205801241034,-12.265809956852225,-150.8,0.08133826231334366,
G6,serve_contact_sidebackspin_003,,none,push,false,0.04215480842386832,,,,,success,true,-0.4767029865656811,-33.76929588701266,-150.8,0.22393432285817413,
G6,serve_contact_sidespin_002,,wrong,push,false,0.6581847082567532,,,,,no_landing,false,,-96.78490117921355,125.66,-0.7702124874997099,
G6,serve_contact_sidespin_002,,correct,push,false,0.6493637985747899,,,,,no_landing,false,,144.93575615527476,125.66,1.153396117740528,
G6,serve_contact_sidespin_002,,none,push,false,0.6315140274844043,,,,,no_landing,false,,22.321413473084423,125.66,0.17763340341464606,
G6,serve_contact_sidespin_020,,wrong,push,false,0.26223740750299174,,,,,no_landing,false,,-144.21175920483205,-150.8,0.9563114005625467,
G6,serve_contact_sidespin_020,,correct,push,false,0.23555013908504485,,,,,success,true,-0.24242439909011174,-3.8659633086643344,-150.8,0.02563636146329134,
G6,serve_contact_sidespin_020,,none,push,false,0.2558814576396574,,,,,success,true,-0.4050723610919996,-29.713331508023916,-150.8,0.19703800734763868,
G6,serve_contact_backspin_005,,wrong,push,false,0.07081184263175888,,,,,no_landing,false,,-90.35273078138275,0,,
G6,serve_contact_backspin_005,,correct,push,false,0.06684080620986399,,,,,success,true,0.17598531152195135,140.0303940673217,0,,
G6,serve_contact_backspin_005,,none,push,false,0.05880488887466695,,,,,success,true,-0.3563713151585637,27.035176023989244,0,,
G6,serve_contact_nospin_004,,wrong,push,false,0.6841464265232368,,,,,no_landing,false,,-131.92086468951436,0,,
G6,serve_contact_nospin_004,,correct,push,false,0.6944152920849714,,,,,no_landing,false,,112.89056105370747,0,,
G6,serve_contact_nospin_004,,none,push,false,0.6669260021747537,,,,,no_landing,false,,-9.680114308161498,0,,
G6,serve_contact_sidebackspin_004,,correct,push,false,0.15534139469212171,,,,,no_landing,false,,164.87411774410225,125.66,1.3120652374988242,
G6,serve_contact_sidebackspin_004,,wrong,push,false,0.17191140593427734,,,,,success,true,-0.24999949114660375,-116.00590737684057,125.66,-0.9231729060706714,
G6,serve_contact_sidebackspin_004,,none,push,false,0.11752655744443141,,,,,success,true,0.550636916373499,21.62184646154234,125.66,0.17206626182987697,
G6,serve_contact_sidebackspin_003,,wrong,push,false,0.04485886024132335,,,,,no_landing,false,,-167.4783839037948,-150.8,1.11059936275726,
G6,serve_contact_sidebackspin_003,,correct,push,false,0.08873858501570775,,,,,success,true,-0.3443978430814229,-11.84737602020461,-150.8,0.07856350146024277,
G6,serve_contact_sidebackspin_003,,none,push,false,0.04215480842386832,,,,,success,true,-0.4767029865656811,-33.76929588701266,-150.8,0.22393432285817413,
G6,serve_contact_sidespin_002,,wrong,push,false,0.6659795229967543,,,,,no_landing,false,,-116.41566706397239,125.66,-0.9264337662261053,
